Date,9:30 Open,9:30 Close,9:45 Close,10:30 Close,Gap %,Gap Bucket,Direction,VWAP Pos,Rev Prob,Trade,Entry,Exit_945,Price Chg_945,Price Chg %_945,Result_945,Exit_1030,Price Chg_1030,Price Chg %_1030,Result_1030
2025-01-28,$600.62,$598.39,$598.94,$602.42,0.24%,Medium,Bear,Below VWAP,0.49,SKIP,$598.39,$598.94,$+0.55,+0.09%,N/A,$602.42,$+4.03,+0.67%,N/A
2025-01-29,$603.72,$602.69,$603.27,$602.76,-0.06%,Small,Bear,Below VWAP,0.56,CALL,$602.69,$603.27,$+0.58,+0.10%,WIN,$602.76,$+0.07,+0.01%,WIN
2025-01-30,$603.96,$604.43,$604.94,$603.25,0.15%,Small,Bull,Above VWAP,0.50,SKIP,$604.43,$604.94,$+0.51,+0.08%,N/A,$603.25,$-1.18,-0.20%,N/A
2025-01-31,$607.50,$607.77,$608.11,$609.02,0.27%,Medium,Bull,Above VWAP,0.44,SKIP,$607.77,$608.11,$+0.34,+0.06%,N/A,$609.02,$+1.25,+0.20%,N/A
2025-02-03,$592.67,$593.39,$592.04,$598.13,-1.05%,Large,Bull,Above VWAP,0.41,SKIP,$593.39,$592.04,$-1.35,-0.23%,N/A,$598.13,$+4.74,+0.80%,N/A
2025-02-04,$597.83,$598.22,$599.00,$600.99,-0.43%,Medium,Bull,Above VWAP,0.44,SKIP,$598.22,$599.00,$+0.77,+0.13%,N/A,$600.99,$+2.77,+0.46%,N/A
2025-02-05,$600.64,$600.89,$600.12,$600.77,0.04%,Small,Bull,Above VWAP,0.50,SKIP,$600.89,$600.12,$-0.77,-0.13%,N/A,$600.77,$-0.12,-0.02%,N/A
2025-02-06,$605.99,$605.63,$605.27,$604.70,0.21%,Medium,Bear,Above VWAP,0.50,SKIP,$605.63,$605.27,$-0.36,-0.06%,N/A,$604.70,$-0.93,-0.15%,N/A
2025-02-07,$606.89,$607.53,$607.81,$604.47,0.15%,Small,Bull,Above VWAP,0.50,SKIP,$607.53,$607.81,$+0.28,+0.05%,N/A,$604.47,$-3.06,-0.50%,N/A
2025-02-10,$604.03,$603.10,$603.49,$604.81,0.63%,Large,Bear,Below VWAP,0.57,CALL,$603.10,$603.49,$+0.39,+0.06%,WIN,$604.81,$+1.71,+0.28%,WIN
2025-02-11,$602.55,$603.44,$603.33,$604.48,-0.24%,Medium,Bull,Above VWAP,0.44,SKIP,$603.44,$603.33,$-0.11,-0.02%,N/A,$604.48,$+1.04,+0.17%,N/A
2025-02-12,$599.20,$600.57,$601.36,$602.47,-1.01%,Large,Bull,Above VWAP,0.41,SKIP,$600.57,$601.36,$+0.78,+0.13%,N/A,$602.47,$+1.90,+0.32%,N/A
2025-02-13,$604.48,$604.44,$604.83,$607.25,-0.02%,Small,Bear,Above VWAP,0.54,SKIP,$604.44,$604.83,$+0.39,+0.06%,N/A,$607.25,$+2.81,+0.46%,N/A
2025-02-14,$609.94,$610.35,$610.47,$610.05,0.05%,Small,Bull,Above VWAP,0.50,SKIP,$610.35,$610.47,$+0.12,+0.02%,N/A,$610.05,$-0.30,-0.05%,N/A
2025-02-18,$610.88,$610.18,$610.11,$610.18,0.18%,Small,Bear,Below VWAP,0.56,CALL,$610.18,$610.11,$-0.07,-0.01%,LOSS,$610.18,$-0.00,-0.00%,LOSS
2025-02-19,$610.08,$610.04,$609.92,$610.53,-0.31%,Medium,Bear,Below VWAP,0.49,SKIP,$610.04,$609.92,$-0.12,-0.02%,N/A,$610.53,$+0.49,+0.08%,N/A
2025-02-20,$611.54,$610.54,$608.38,$608.51,-0.12%,Small,Bear,Below VWAP,0.56,CALL,$610.54,$608.38,$-2.16,-0.35%,LOSS,$608.51,$-2.03,-0.33%,LOSS
2025-02-21,$610.16,$609.23,$608.47,$605.80,-0.04%,Small,Bear,Below VWAP,0.56,CALL,$609.23,$608.47,$-0.76,-0.12%,LOSS,$605.80,$-3.43,-0.56%,LOSS
2025-02-24,$602.02,$601.06,$598.76,$597.64,0.30%,Medium,Bear,Below VWAP,0.49,SKIP,$601.06,$598.76,$-2.30,-0.38%,N/A,$597.64,$-3.42,-0.57%,N/A
2025-02-25,$597.15,$596.40,$595.23,$592.26,-0.15%,Small,Bear,Below VWAP,0.56,CALL,$596.40,$595.23,$-1.17,-0.20%,LOSS,$592.26,$-4.14,-0.69%,LOSS
2025-02-26,$595.93,$595.92,$597.71,$598.71,-0.01%,Small,Bear,Below VWAP,0.56,CALL,$595.92,$597.71,$+1.79,+0.30%,WIN,$598.71,$+2.79,+0.47%,WIN
2025-02-27,$596.85,$595.47,$592.43,$595.05,0.54%,Large,Bear,Below VWAP,0.57,CALL,$595.47,$592.43,$-3.03,-0.51%,LOSS,$595.05,$-0.42,-0.07%,LOSS
2025-02-28,$585.56,$585.95,$586.03,$587.43,0.11%,Small,Bull,Above VWAP,0.50,SKIP,$585.95,$586.03,$+0.08,+0.01%,N/A,$587.43,$+1.48,+0.25%,N/A
2025-03-03,$596.18,$594.86,$593.05,$595.11,0.32%,Medium,Bear,Below VWAP,0.49,SKIP,$594.86,$593.05,$-1.81,-0.30%,N/A,$595.11,$+0.25,+0.04%,N/A
2025-03-04,$579.71,$578.48,$575.70,$575.37,-0.97%,Large,Bear,Below VWAP,0.57,CALL,$578.48,$575.70,$-2.78,-0.48%,LOSS,$575.37,$-3.11,-0.54%,LOSS
2025-03-05,$576.69,$578.52,$575.81,$577.35,-0.64%,Large,Bull,Above VWAP,0.41,SKIP,$578.52,$575.81,$-2.72,-0.47%,N/A,$577.35,$-1.17,-0.20%,N/A
2025-03-06,$575.48,$573.63,$574.42,$579.77,-1.10%,Large,Bear,Below VWAP,0.57,CALL,$573.63,$574.42,$+0.79,+0.14%,WIN,$579.77,$+6.14,+1.07%,WIN
2025-03-10,$567.59,$569.17,$567.36,$564.57,-1.18%,Large,Bull,Above VWAP,0.41,SKIP,$569.17,$567.36,$-1.81,-0.32%,N/A,$564.57,$-4.60,-0.81%,N/A
2025-03-11,$559.40,$560.70,$559.79,$555.26,0.15%,Small,Bull,Above VWAP,0.50,SKIP,$560.70,$559.79,$-0.91,-0.16%,N/A,$555.26,$-5.44,-0.97%,N/A
2025-03-12,$562.17,$560.62,$559.48,$556.58,0.78%,Large,Bear,Below VWAP,0.57,CALL,$560.62,$559.48,$-1.14,-0.20%,LOSS,$556.58,$-4.04,-0.72%,LOSS
2025-03-13,$558.49,$557.08,$555.03,$556.38,-0.39%,Medium,Bear,Below VWAP,0.49,SKIP,$557.08,$555.03,$-2.05,-0.37%,N/A,$556.38,$-0.70,-0.12%,N/A
2025-03-14,$556.11,$558.22,$558.44,$558.65,0.40%,Medium,Bull,Above VWAP,0.44,SKIP,$558.22,$558.44,$+0.23,+0.04%,N/A,$558.65,$+0.44,+0.08%,N/A
2025-03-17,$562.79,$565.88,$565.65,$565.53,0.13%,Small,Bull,Above VWAP,0.50,SKIP,$565.88,$565.65,$-0.23,-0.04%,N/A,$565.53,$-0.35,-0.06%,N/A
2025-03-18,$564.80,$561.75,$560.77,$561.11,-0.38%,Medium,Bear,Below VWAP,0.49,SKIP,$561.75,$560.77,$-0.98,-0.17%,N/A,$561.11,$-0.64,-0.11%,N/A
2025-03-19,$562.83,$561.90,$563.92,$563.99,0.29%,Medium,Bear,Below VWAP,0.49,SKIP,$561.90,$563.92,$+2.01,+0.36%,N/A,$563.99,$+2.09,+0.37%,N/A
2025-03-20,$563.33,$565.17,$566.61,$570.28,-0.94%,Large,Bull,Above VWAP,0.41,SKIP,$565.17,$566.61,$+1.44,+0.25%,N/A,$570.28,$+5.11,+0.90%,N/A
2025-03-21,$559.28,$559.57,$559.84,$559.91,-1.13%,Large,Bull,Below VWAP,0.00,CALL,$559.57,$559.84,$+0.27,+0.05%,WIN,$559.91,$+0.34,+0.06%,WIN
2025-03-24,$570.80,$572.04,$572.74,$572.84,1.03%,Large,Bull,Above VWAP,0.41,SKIP,$572.04,$572.74,$+0.70,+0.12%,N/A,$572.84,$+0.80,+0.14%,N/A
2025-03-25,$575.30,$574.78,$574.66,$576.23,0.26%,Medium,Bear,Below VWAP,0.49,SKIP,$574.78,$574.66,$-0.12,-0.02%,N/A,$576.23,$+1.45,+0.25%,N/A
2025-03-26,$575.19,$575.80,$573.63,$573.45,-0.14%,Small,Bull,Above VWAP,0.50,SKIP,$575.80,$573.63,$-2.17,-0.38%,N/A,$573.45,$-2.35,-0.41%,N/A
2025-03-27,$567.18,$565.57,$568.33,$570.41,-0.08%,Small,Bear,Below VWAP,0.56,CALL,$565.57,$568.33,$+2.76,+0.49%,WIN,$570.41,$+4.84,+0.86%,WIN
2025-03-28,$565.53,$565.01,$563.94,$559.60,-0.18%,Small,Bear,Below VWAP,0.56,CALL,$565.01,$563.94,$-1.07,-0.19%,LOSS,$559.60,$-5.41,-0.96%,LOSS
2025-03-31,$549.83,$547.42,$549.74,$550.87,-0.78%,Large,Bear,Below VWAP,0.57,CALL,$547.42,$549.74,$+2.32,+0.42%,WIN,$550.87,$+3.45,+0.63%,WIN
2025-04-01,$557.45,$556.92,$557.22,$557.95,0.08%,Small,Bear,Below VWAP,0.56,CALL,$556.92,$557.22,$+0.30,+0.05%,WIN,$557.95,$+1.03,+0.18%,WIN
2025-04-02,$555.05,$558.82,$558.73,$560.77,-1.20%,Large,Bull,Above VWAP,0.41,SKIP,$558.82,$558.73,$-0.09,-0.02%,N/A,$560.77,$+1.95,+0.35%,N/A
2025-04-03,$545.11,$546.32,$544.92,$542.19,0.05%,Small,Bull,Above VWAP,0.50,SKIP,$546.32,$544.92,$-1.40,-0.26%,N/A,$542.19,$-4.13,-0.76%,N/A
2025-04-04,$523.67,$520.22,$523.18,$514.61,-2.37%,Large,Bear,Below VWAP,0.57,CALL,$520.22,$523.18,$+2.96,+0.57%,WIN,$514.61,$-5.61,-1.08%,LOSS
2025-04-07,$489.19,$483.87,$495.69,$499.99,-3.23%,Large,Bear,Below VWAP,0.57,CALL,$483.87,$495.69,$+11.82,+2.44%,WIN,$499.99,$+16.12,+3.33%,WIN
2025-04-08,$521.86,$519.68,$522.59,$521.55,2.42%,Large,Bear,Above VWAP,0.58,CALL,$519.68,$522.59,$+2.91,+0.56%,WIN,$521.55,$+1.87,+0.36%,WIN
2025-04-09,$493.44,$497.59,$499.85,$497.66,0.59%,Large,Bull,Above VWAP,0.41,SKIP,$497.59,$499.85,$+2.26,+0.45%,N/A,$497.66,$+0.07,+0.01%,N/A
2025-04-10,$532.17,$530.11,$529.00,$529.97,-2.52%,Large,Bear,Below VWAP,0.57,CALL,$530.11,$529.00,$-1.11,-0.21%,LOSS,$529.97,$-0.14,-0.03%,LOSS
2025-04-11,$523.01,$525.57,$526.40,$525.30,0.17%,Small,Bull,Above VWAP,0.50,SKIP,$525.57,$526.40,$+0.83,+0.16%,N/A,$525.30,$-0.27,-0.05%,N/A
2025-04-14,$544.05,$540.72,$540.47,$542.35,1.83%,Large,Bear,Below VWAP,0.57,CALL,$540.72,$540.47,$-0.25,-0.05%,LOSS,$542.35,$+1.63,+0.30%,WIN
2025-04-15,$539.67,$541.78,$541.48,$541.64,0.52%,Large,Bull,Above VWAP,0.41,SKIP,$541.78,$541.48,$-0.30,-0.05%,N/A,$541.64,$-0.14,-0.03%,N/A
2025-04-16,$531.68,$532.53,$529.92,$532.74,-0.36%,Medium,Bull,Below VWAP,0.30,CALL,$532.53,$529.92,$-2.61,-0.49%,LOSS,$532.74,$+0.21,+0.04%,WIN
2025-04-17,$527.64,$527.49,$528.74,$525.75,0.32%,Medium,Bear,Below VWAP,0.49,SKIP,$527.49,$528.74,$+1.25,+0.24%,N/A,$525.75,$-1.74,-0.33%,N/A
2025-04-21,$521.16,$519.52,$517.56,$515.36,-1.13%,Large,Bear,Below VWAP,0.57,CALL,$519.52,$517.56,$-1.96,-0.38%,LOSS,$515.36,$-4.16,-0.80%,LOSS
2025-04-22,$520.14,$521.42,$521.89,$523.90,0.79%,Large,Bull,Above VWAP,0.41,SKIP,$521.42,$521.89,$+0.47,+0.09%,N/A,$523.90,$+2.48,+0.48%,N/A
2025-04-23,$540.43,$542.75,$543.56,$544.35,0.70%,Large,Bull,Above VWAP,0.41,SKIP,$542.75,$543.56,$+0.81,+0.15%,N/A,$544.35,$+1.60,+0.30%,N/A
2025-04-24,$536.72,$537.78,$539.48,$542.04,0.00%,Small,Bull,Above VWAP,0.50,SKIP,$537.78,$539.48,$+1.70,+0.32%,N/A,$542.04,$+4.26,+0.79%,N/A
2025-04-25,$546.65,$546.42,$544.88,$546.78,-0.31%,Medium,Bear,Below VWAP,0.49,SKIP,$546.42,$544.88,$-1.54,-0.28%,N/A,$546.78,$+0.36,+0.07%,N/A
2025-04-28,$551.39,$553.11,$550.29,$551.50,0.03%,Small,Bull,Above VWAP,0.50,SKIP,$553.11,$550.29,$-2.82,-0.51%,N/A,$551.50,$-1.61,-0.29%,N/A
2025-04-29,$548.91,$550.25,$550.62,$551.53,-0.40%,Medium,Bull,Above VWAP,0.44,SKIP,$550.25,$550.62,$+0.37,+0.07%,N/A,$551.53,$+1.27,+0.23%,N/A
2025-04-30,$547.57,$543.57,$541.94,$546.90,-0.98%,Large,Bear,Below VWAP,0.57,CALL,$543.57,$541.94,$-1.63,-0.30%,LOSS,$546.90,$+3.33,+0.61%,WIN
2025-05-01,$560.37,$559.98,$558.85,$562.21,0.20%,Small,Bear,Below VWAP,0.56,CALL,$559.98,$558.85,$-1.13,-0.20%,LOSS,$562.21,$+2.23,+0.40%,WIN
2025-05-02,$564.73,$564.71,$563.62,$565.09,1.36%,Large,Bear,Above VWAP,0.58,CALL,$564.71,$563.62,$-1.09,-0.19%,LOSS,$565.09,$+0.38,+0.07%,WIN
2025-05-05,$562.57,$562.53,$562.99,$564.47,-0.75%,Large,Bear,Below VWAP,0.57,CALL,$562.53,$562.99,$+0.46,+0.08%,WIN,$564.47,$+1.94,+0.34%,WIN
2025-05-06,$557.93,$559.18,$557.40,$560.68,-0.87%,Large,Bull,Above VWAP,0.41,SKIP,$559.18,$557.40,$-1.78,-0.32%,N/A,$560.68,$+1.50,+0.27%,N/A
2025-05-07,$560.15,$561.01,$561.46,$561.70,-0.58%,Large,Bull,Above VWAP,0.41,SKIP,$561.01,$561.46,$+0.45,+0.08%,N/A,$561.70,$+0.69,+0.12%,N/A
2025-05-08,$565.24,$564.82,$564.13,$563.94,0.75%,Large,Bear,Below VWAP,0.57,CALL,$564.82,$564.13,$-0.69,-0.12%,LOSS,$563.94,$-0.88,-0.15%,LOSS
2025-05-09,$566.48,$566.21,$567.00,$564.14,0.38%,Medium,Bear,Below VWAP,0.49,SKIP,$566.21,$567.00,$+0.79,+0.14%,N/A,$564.14,$-2.07,-0.37%,N/A
2025-05-12,$581.47,$578.83,$578.79,$579.32,2.92%,Large,Bear,Below VWAP,0.57,CALL,$578.83,$578.79,$-0.04,-0.01%,LOSS,$579.32,$+0.49,+0.08%,WIN
2025-05-13,$583.41,$584.39,$585.28,$586.16,0.22%,Medium,Bull,Above VWAP,0.44,SKIP,$584.39,$585.28,$+0.89,+0.15%,N/A,$586.16,$+1.77,+0.30%,N/A
2025-05-14,$587.81,$587.78,$587.53,$587.01,0.09%,Small,Bear,Below VWAP,0.56,CALL,$587.78,$587.53,$-0.25,-0.04%,LOSS,$587.01,$-0.77,-0.13%,LOSS
2025-05-15,$585.56,$586.23,$586.14,$586.00,-0.10%,Small,Bull,Above VWAP,0.50,SKIP,$586.23,$586.14,$-0.09,-0.02%,N/A,$586.00,$-0.24,-0.04%,N/A
2025-05-16,$591.25,$590.31,$591.36,$589.44,0.18%,Small,Bear,Below VWAP,0.56,CALL,$590.31,$591.36,$+1.05,+0.18%,WIN,$589.44,$-0.87,-0.15%,LOSS
2025-05-19,$588.10,$590.48,$591.24,$592.53,-0.03%,Small,Bull,Above VWAP,0.50,SKIP,$590.48,$591.24,$+0.76,+0.13%,N/A,$592.53,$+2.05,+0.35%,N/A
2025-05-20,$593.09,$593.00,$592.84,$593.93,-0.41%,Medium,Bear,Below VWAP,0.49,SKIP,$593.00,$592.84,$-0.16,-0.03%,N/A,$593.93,$+0.93,+0.16%,N/A
2025-05-21,$588.44,$589.78,$589.84,$589.33,-0.66%,Large,Bull,Above VWAP,0.41,SKIP,$589.78,$589.84,$+0.06,+0.01%,N/A,$589.33,$-0.45,-0.08%,N/A
2025-05-22,$582.66,$582.49,$584.18,$582.30,-0.08%,Small,Bear,Below VWAP,0.56,CALL,$582.49,$584.18,$+1.69,+0.29%,WIN,$582.30,$-0.19,-0.03%,LOSS
2025-05-23,$575.98,$577.17,$576.77,$578.44,-1.22%,Large,Bull,Above VWAP,0.41,SKIP,$577.17,$576.77,$-0.40,-0.07%,N/A,$578.44,$+1.27,+0.22%,N/A
2025-05-27,$586.07,$585.60,$586.13,$588.08,1.22%,Large,Bear,Below VWAP,0.57,CALL,$585.60,$586.13,$+0.53,+0.09%,WIN,$588.08,$+2.48,+0.42%,WIN
2025-05-28,$591.56,$592.43,$590.79,$589.86,0.04%,Small,Bull,Above VWAP,0.50,SKIP,$592.43,$590.79,$-1.65,-0.28%,N/A,$589.86,$-2.57,-0.43%,N/A
2025-05-29,$593.06,$591.03,$591.23,$589.74,-0.59%,Large,Bear,Below VWAP,0.57,CALL,$591.03,$591.23,$+0.20,+0.03%,WIN,$589.74,$-1.29,-0.22%,LOSS
2025-05-30,$588.93,$587.75,$587.09,$589.10,0.14%,Small,Bear,Below VWAP,0.56,CALL,$587.75,$587.09,$-0.66,-0.11%,LOSS,$589.10,$+1.35,+0.23%,WIN
2025-06-02,$587.76,$589.26,$586.85,$588.57,-0.11%,Small,Bull,Above VWAP,0.50,SKIP,$589.26,$586.85,$-2.41,-0.41%,N/A,$588.57,$-0.69,-0.12%,N/A
2025-06-03,$592.34,$593.05,$592.39,$593.69,0.15%,Small,Bull,Above VWAP,0.50,SKIP,$593.05,$592.39,$-0.65,-0.11%,N/A,$593.69,$+0.64,+0.11%,N/A
2025-06-04,$596.96,$597.44,$597.57,$596.99,0.11%,Small,Bull,Above VWAP,0.50,SKIP,$597.44,$597.57,$+0.12,+0.02%,N/A,$596.99,$-0.45,-0.08%,N/A
2025-06-05,$597.63,$595.87,$594.29,$596.57,0.36%,Medium,Bear,Below VWAP,0.49,SKIP,$595.87,$594.29,$-1.58,-0.27%,N/A,$596.57,$+0.70,+0.12%,N/A
2025-06-06,$598.66,$600.41,$600.30,$599.65,0.98%,Large,Bull,Above VWAP,0.41,SKIP,$600.41,$600.30,$-0.11,-0.02%,N/A,$599.65,$-0.76,-0.13%,N/A
2025-06-09,$599.72,$599.17,$598.89,$599.46,-0.00%,Small,Bear,Below VWAP,0.56,CALL,$599.17,$598.89,$-0.27,-0.05%,LOSS,$599.46,$+0.29,+0.05%,WIN
2025-06-10,$600.22,$600.51,$600.57,$601.54,0.06%,Small,Bull,Above VWAP,0.50,SKIP,$600.51,$600.57,$+0.06,+0.01%,N/A,$601.54,$+1.03,+0.17%,N/A
2025-06-11,$604.19,$603.20,$603.65,$604.75,0.25%,Medium,Bear,Below VWAP,0.49,SKIP,$603.20,$603.65,$+0.45,+0.07%,N/A,$604.75,$+1.55,+0.26%,N/A
2025-06-12,$600.01,$600.70,$600.77,$602.95,-0.08%,Small,Bull,Above VWAP,0.50,SKIP,$600.70,$600.77,$+0.07,+0.01%,N/A,$602.95,$+2.25,+0.37%,N/A
2025-06-13,$598.50,$599.68,$598.15,$597.97,-0.28%,Medium,Bull,Above VWAP,0.44,SKIP,$599.68,$598.15,$-1.53,-0.26%,N/A,$597.97,$-1.71,-0.29%,N/A
2025-06-16,$600.40,$601.36,$603.05,$604.20,0.49%,Medium,Bull,Above VWAP,0.44,SKIP,$601.36,$603.05,$+1.69,+0.28%,N/A,$604.20,$+2.84,+0.47%,N/A
2025-06-17,$600.21,$599.99,$600.87,$600.61,0.21%,Medium,Bear,Below VWAP,0.49,SKIP,$599.99,$600.87,$+0.88,+0.15%,N/A,$600.61,$+0.62,+0.10%,N/A
2025-06-18,$598.44,$598.18,$599.12,$601.01,0.38%,Medium,Bear,Above VWAP,0.50,SKIP,$598.18,$599.12,$+0.94,+0.16%,N/A,$601.01,$+2.84,+0.47%,N/A
2025-06-20,$598.38,$599.34,$597.35,$595.28,0.18%,Small,Bull,Above VWAP,0.50,SKIP,$599.34,$597.35,$-1.99,-0.33%,N/A,$595.28,$-4.06,-0.68%,N/A
2025-06-23,$595.04,$595.47,$596.65,$597.45,-0.05%,Small,Bull,Above VWAP,0.50,SKIP,$595.47,$596.65,$+1.18,+0.20%,N/A,$597.45,$+1.98,+0.33%,N/A
2025-06-24,$604.33,$604.97,$604.05,$605.24,0.16%,Small,Bull,Above VWAP,0.50,SKIP,$604.97,$604.05,$-0.92,-0.15%,N/A,$605.24,$+0.27,+0.04%,N/A
2025-06-25,$607.91,$608.29,$608.16,$608.14,0.15%,Small,Bull,Above VWAP,0.50,SKIP,$608.29,$608.16,$-0.13,-0.02%,N/A,$608.14,$-0.15,-0.02%,N/A
2025-06-26,$608.99,$609.27,$609.12,$610.01,0.31%,Medium,Bull,Above VWAP,0.44,SKIP,$609.27,$609.12,$-0.15,-0.02%,N/A,$610.01,$+0.74,+0.12%,N/A
2025-06-27,$612.88,$613.64,$614.36,$615.38,0.13%,Small,Bull,Above VWAP,0.50,SKIP,$613.64,$614.36,$+0.72,+0.12%,N/A,$615.38,$+1.74,+0.28%,N/A
2025-06-30,$617.38,$616.39,$616.43,$615.91,0.64%,Large,Bear,Below VWAP,0.57,CALL,$616.39,$616.43,$+0.04,+0.01%,WIN,$615.91,$-0.48,-0.08%,LOSS
2025-07-01,$616.36,$616.62,$617.27,$616.64,-0.22%,Medium,Bull,Above VWAP,0.44,SKIP,$616.62,$617.27,$+0.65,+0.11%,N/A,$616.64,$+0.02,+0.00%,N/A
2025-07-02,$617.24,$617.13,$617.31,$618.35,-0.11%,Small,Bear,Below VWAP,0.56,CALL,$617.13,$617.31,$+0.17,+0.03%,WIN,$618.35,$+1.22,+0.20%,WIN
2025-07-03,$622.45,$623.46,$624.07,$625.38,0.29%,Medium,Bull,Above VWAP,0.44,SKIP,$623.46,$624.07,$+0.61,+0.10%,N/A,$625.38,$+1.92,+0.31%,N/A
2025-07-07,$623.36,$623.45,$623.65,$622.68,-0.26%,Medium,Bull,Below VWAP,0.30,CALL,$623.45,$623.65,$+0.20,+0.03%,WIN,$622.68,$-0.77,-0.12%,LOSS
2025-07-08,$621.35,$621.09,$620.66,$621.07,0.22%,Medium,Bear,Below VWAP,0.49,SKIP,$621.09,$620.66,$-0.43,-0.07%,N/A,$621.07,$-0.01,-0.00%,N/A
2025-07-09,$622.77,$624.06,$624.25,$622.05,0.40%,Medium,Bull,Above VWAP,0.44,SKIP,$624.06,$624.25,$+0.19,+0.03%,N/A,$622.05,$-2.01,-0.32%,N/A
2025-07-10,$624.20,$623.85,$623.39,$624.82,0.08%,Small,Bear,Below VWAP,0.56,CALL,$623.85,$623.39,$-0.45,-0.07%,LOSS,$624.82,$+0.98,+0.16%,WIN
2025-07-11,$622.74,$621.83,$623.23,$623.98,-0.57%,Large,Bear,Below VWAP,0.57,CALL,$621.83,$623.23,$+1.40,+0.23%,WIN,$623.98,$+2.15,+0.35%,WIN
2025-07-14,$623.16,$621.94,$622.67,$622.98,0.02%,Small,Bear,Below VWAP,0.56,CALL,$621.94,$622.67,$+0.73,+0.12%,WIN,$622.98,$+1.04,+0.17%,WIN
2025-07-15,$627.52,$626.35,$625.65,$624.91,0.54%,Large,Bear,Below VWAP,0.57,CALL,$626.35,$625.65,$-0.70,-0.11%,LOSS,$624.91,$-1.43,-0.23%,LOSS
2025-07-16,$623.74,$623.15,$622.11,$622.45,0.43%,Medium,Bear,Below VWAP,0.49,SKIP,$623.15,$622.11,$-1.04,-0.17%,N/A,$622.45,$-0.70,-0.11%,N/A
2025-07-17,$624.40,$625.58,$625.78,$625.45,0.20%,Small,Bull,Above VWAP,0.50,SKIP,$625.58,$625.78,$+0.20,+0.03%,N/A,$625.45,$-0.12,-0.02%,N/A
2025-07-18,$629.30,$628.60,$628.64,$627.47,0.09%,Small,Bear,Below VWAP,0.56,CALL,$628.60,$628.64,$+0.04,+0.01%,WIN,$627.47,$-1.13,-0.18%,LOSS
2025-07-21,$628.77,$629.46,$630.57,$631.02,0.14%,Small,Bull,Above VWAP,0.50,SKIP,$629.46,$630.57,$+1.11,+0.18%,N/A,$631.02,$+1.56,+0.25%,N/A
2025-07-22,$629.10,$628.97,$626.88,$627.72,0.01%,Small,Bear,Above VWAP,0.54,SKIP,$628.97,$626.88,$-2.09,-0.33%,N/A,$627.72,$-1.25,-0.20%,N/A
2025-07-23,$631.55,$630.76,$630.00,$630.35,0.16%,Small,Bear,Below VWAP,0.56,CALL,$630.76,$630.00,$-0.76,-0.12%,LOSS,$630.35,$-0.41,-0.07%,LOSS
2025-07-24,$634.60,$634.58,$635.07,$635.17,-0.01%,Small,Bear,Above VWAP,0.54,SKIP,$634.58,$635.07,$+0.49,+0.08%,N/A,$635.17,$+0.59,+0.09%,N/A
2025-07-25,$635.09,$635.30,$635.24,$635.96,-0.06%,Small,Bull,Above VWAP,0.50,SKIP,$635.30,$635.24,$-0.06,-0.01%,N/A,$635.96,$+0.66,+0.10%,N/A
2025-07-28,$637.48,$637.34,$637.45,$637.83,0.00%,Small,Bear,Below VWAP,0.56,CALL,$637.34,$637.45,$+0.11,+0.02%,WIN,$637.83,$+0.49,+0.08%,WIN
2025-07-29,$638.35,$638.05,$637.93,$637.20,0.15%,Small,Bear,Below VWAP,0.56,CALL,$638.05,$637.93,$-0.12,-0.02%,LOSS,$637.20,$-0.85,-0.13%,LOSS
2025-07-30,$635.92,$636.02,$635.74,$636.49,0.08%,Small,Bull,Above VWAP,0.50,SKIP,$636.02,$635.74,$-0.28,-0.04%,N/A,$636.49,$+0.47,+0.07%,N/A
2025-07-31,$639.46,$638.13,$639.34,$638.43,0.08%,Small,Bear,Below VWAP,0.56,CALL,$638.13,$639.34,$+1.21,+0.19%,WIN,$638.43,$+0.29,+0.05%,WIN
2025-08-01,$626.30,$622.28,$621.48,$622.41,-0.76%,Large,Bear,Below VWAP,0.57,CALL,$622.28,$621.48,$-0.80,-0.13%,LOSS,$622.41,$+0.13,+0.02%,WIN
2025-08-04,$625.67,$627.77,$629.01,$628.70,0.71%,Large,Bull,Above VWAP,0.41,SKIP,$627.77,$629.01,$+1.24,+0.20%,N/A,$628.70,$+0.93,+0.15%,N/A
2025-08-05,$631.79,$631.95,$631.90,$627.82,0.00%,Small,Bull,Above VWAP,0.50,SKIP,$631.95,$631.90,$-0.05,-0.01%,N/A,$627.82,$-4.13,-0.65%,N/A
2025-08-06,$629.05,$629.07,$628.93,$630.08,0.29%,Medium,Bull,Above VWAP,0.44,SKIP,$629.07,$628.93,$-0.14,-0.02%,N/A,$630.08,$+1.01,+0.16%,N/A
2025-08-07,$636.24,$636.20,$636.48,$634.00,0.42%,Medium,Bear,Below VWAP,0.49,SKIP,$636.20,$636.48,$+0.28,+0.04%,N/A,$634.00,$-2.20,-0.35%,N/A
2025-08-08,$634.06,$634.64,$635.85,$636.50,0.12%,Small,Bull,Above VWAP,0.50,SKIP,$634.64,$635.85,$+1.21,+0.19%,N/A,$636.50,$+1.86,+0.29%,N/A
2025-08-11,$637.46,$637.59,$637.69,$637.26,-0.18%,Small,Bull,Above VWAP,0.50,SKIP,$637.59,$637.69,$+0.10,+0.02%,N/A,$637.26,$-0.33,-0.05%,N/A
2025-08-12,$638.29,$638.17,$637.34,$639.39,0.40%,Medium,Bear,Below VWAP,0.49,SKIP,$638.17,$637.34,$-0.83,-0.13%,N/A,$639.39,$+1.22,+0.19%,N/A
